         Index            Ts             t            HF        Weight            Tr
           [#]          [°C]           [s]          [mW]          [mg]          [°C]
         18696   4.41284e+02   1.86960e+04  -7.51686e+00  -4.67000e-01   4.42000e+02
         18697   4.41200e+02   1.86970e+04  -7.50872e+00  -4.67000e-01   4.41917e+02
         18698   4.41123e+02   1.86980e+04  -7.49942e+00  -4.67028e-01   4.41833e+02
         18699   4.41037e+02   1.86990e+04  -7.48934e+00  -4.67111e-01   4.41750e+02
         18700   4.40948e+02   1.87000e+04  -7.47874e+00  -4.67234e-01   4.41667e+02
         18701   4.40866e+02   1.87010e+04  -7.46774e+00  -4.67348e-01   4.41583e+02
         18702   4.40782e+02   1.87020e+04  -7.45606e+00  -4.67459e-01   4.41500e+02
         18703   4.40705e+02   1.87030e+04  -7.44442e+00  -4.67568e-01   4.41417e+02
         18704   4.40629e+02   1.87040e+04  -7.43093e+00  -4.67714e-01   4.41333e+02
         18705   4.40544e+02   1.87050e+04  -7.41700e+00  -4.67811e-01   4.41250e+02
         18706   4.40461e+02   1.87060e+04  -7.40370e+00  -4.67887e-01   4.41167e+02
         18707   4.40381e+02   1.87070e+04  -7.39062e+00  -4.67952e-01   4.41083e+02
         18708   4.40300e+02   1.87080e+04  -7.37162e+00  -4.67943e-01   4.41000e+02
         18709   4.40219e+02   1.87090e+04  -7.35591e+00  -4.67962e-01   4.40917e+02
         18710   4.40133e+02   1.87100e+04  -7.34208e+00  -4.67980e-01   4.40833e+02
         18711   4.40049e+02   1.87110e+04  -7.32931e+00  -4.67995e-01   4.40750e+02
         18712   4.39973e+02   1.87120e+04  -7.31489e+00  -4.67990e-01   4.40667e+02
         18713   4.39890e+02   1.87130e+04  -7.30146e+00  -4.67993e-01   4.40583e+02
         18714   4.39810e+02   1.87140e+04  -7.28826e+00  -4.67997e-01   4.40500e+02
         18715   4.39727e+02   1.87150e+04  -7.27560e+00  -4.67999e-01   4.40417e+02
         18716   4.39639e+02   1.87160e+04  -7.26466e+00  -4.67998e-01   4.40333e+02
         18717   4.39562e+02   1.87170e+04  -7.25219e+00  -4.67999e-01   4.40250e+02
         18718   4.39479e+02   1.87180e+04  -7.23854e+00  -4.67999e-01   4.40167e+02
         18719   4.39395e+02   1.87190e+04  -7.22430e+00  -4.68000e-01   4.40083e+02
         18720   4.39320e+02   1.87200e+04  -7.21380e+00  -4.68000e-01   4.40000e+02
         18721   4.39241e+02   1.87210e+04  -7.20125e+00  -4.67944e-01   4.39917e+02
         18722   4.39154e+02   1.87220e+04  -7.18771e+00  -4.67764e-01   4.39833e+02
         18723   4.39076e+02   1.87230e+04  -7.17321e+00  -4.67556e-01   4.39750e+02
         18724   4.38988e+02   1.87240e+04  -7.15894e+00  -4.67272e-01   4.39667e+02
         18725   4.38901e+02   1.87250e+04  -7.14580e+00  -4.67064e-01   4.39583e+02
         18726   4.38818e+02   1.87260e+04  -7.13275e+00  -4.66938e-01   4.39500e+02
         18727   4.38734e+02   1.87270e+04  -7.11900e+00  -4.66840e-01   4.39417e+02
         18728   4.38652e+02   1.87280e+04  -7.10438e+00  -4.66795e-01   4.39333e+02
         18729   4.38573e+02   1.87290e+04  -7.09217e+00  -4.66767e-01   4.39250e+02
         18730   4.38487e+02   1.87300e+04  -7.08052e+00  -4.66758e-01   4.39167e+02
         18731   4.38414e+02   1.87310e+04  -7.06919e+00  -4.66760e-01   4.39083e+02
         18732   4.38330e+02   1.87320e+04  -7.06027e+00  -4.66871e-01   4.39000e+02
         18733   4.38245e+02   1.87330e+04  -7.05026e+00  -4.66926e-01   4.38917e+02
         18734   4.38156e+02   1.87340e+04  -7.04008e+00  -4.66985e-01   4.38833e+02
         18735   4.38076e+02   1.87350e+04  -7.03002e+00  -4.67055e-01   4.38750e+02
         18736   4.37991e+02   1.87360e+04  -7.02445e+00  -4.67152e-01   4.38667e+02
         18737   4.37908e+02   1.87370e+04  -7.01661e+00  -4.67272e-01   4.38583e+02
         18738   4.37832e+02   1.87380e+04  -7.00758e+00  -4.67405e-01   4.38500e+02
         18739   4.37750e+02   1.87390e+04  -6.99835e+00  -4.67545e-01   4.38417e+02
         18740   4.37669e+02   1.87400e+04  -6.99047e+00  -4.67739e-01   4.38333e+02
         18741   4.37580e+02   1.87410e+04  -6.98104e+00  -4.67885e-01   4.38250e+02
         18742   4.37500e+02   1.87420e+04  -6.97105e+00  -4.68010e-01   4.38167e+02
         18743   4.37419e+02   1.87430e+04  -6.96141e+00  -4.68122e-01   4.38083e+02
         18744   4.37337e+02   1.87440e+04  -6.95042e+00  -4.68158e-01   4.38000e+02
         18745   4.37254e+02   1.87450e+04  -6.94016e+00  -4.68222e-01   4.37917e+02
         18746   4.37174e+02   1.87460e+04  -6.92925e+00  -4.68333e-01   4.37833e+02
         18747   4.37086e+02   1.87470e+04  -6.91768e+00  -4.68447e-01   4.37750e+02
         18748   4.37011e+02   1.87480e+04  -6.90230e+00  -4.68524e-01   4.37667e+02
         18749   4.36927e+02   1.87490e+04  -6.89076e+00  -4.68614e-01   4.37583e+02
         18750   4.36843e+02   1.87500e+04  -6.88100e+00  -4.68699e-01   4.37500e+02
         18751   4.36764e+02   1.87510e+04  -6.87179e+00  -4.68777e-01   4.37417e+02
         18752   4.36675e+02   1.87520e+04  -6.86091e+00  -4.68850e-01   4.37333e+02
         18753   4.36593e+02   1.87530e+04  -6.85035e+00  -4.68906e-01   4.37250e+02
         18754   4.36506e+02   1.87540e+04  -6.84020e+00  -4.68950e-01   4.37167e+02
         18755   4.36430e+02   1.87550e+04  -6.83006e+00  -4.68987e-01   4.37083e+02
         18756   4.36349e+02   1.87560e+04  -6.81973e+00  -4.68977e-01   4.37000e+02
         18757   4.36272e+02   1.87570e+04  -6.80860e+00  -4.68985e-01   4.36917e+02
         18758   4.36186e+02   1.87580e+04  -6.79763e+00  -4.68994e-01   4.36833e+02
         18759   4.36103e+02   1.87590e+04  -6.78796e+00  -4.69001e-01   4.36750e+02
         18760   4.36020e+02   1.87600e+04  -6.78104e+00  -4.68997e-01   4.36667e+02
         18761   4.35938e+02   1.87610e+04  -6.77311e+00  -4.68998e-01   4.36583e+02
         18762   4.35856e+02   1.87620e+04  -6.76509e+00  -4.69000e-01   4.36500e+02
         18763   4.35777e+02   1.87630e+04  -6.75671e+00  -4.69000e-01   4.36417e+02
         18764   4.35696e+02   1.87640e+04  -6.74711e+00  -4.69000e-01   4.36333e+02
         18765   4.35612e+02   1.87650e+04  -6.73759e+00  -4.69000e-01   4.36250e+02
         18766   4.35533e+02   1.87660e+04  -6.72818e+00  -4.69000e-01   4.36167e+02
         18767   4.35449e+02   1.87670e+04  -6.71875e+00  -4.69000e-01   4.36083e+02
         18768   4.35369e+02   1.87680e+04  -6.71213e+00  -4.69000e-01   4.36000e+02
         18769   4.35282e+02   1.87690e+04  -6.70331e+00  -4.69000e-01   4.35917e+02
         18770   4.35192e+02   1.87700e+04  -6.69377e+00  -4.68944e-01   4.35833e+02
         18771   4.35112e+02   1.87710e+04  -6.68374e+00  -4.68778e-01   4.35750e+02
         18772   4.35028e+02   1.87720e+04  -6.67105e+00  -4.68532e-01   4.35667e+02
         18773   4.34939e+02   1.87730e+04  -6.66064e+00  -4.68304e-01   4.35583e+02
         18774   4.34871e+02   1.87740e+04  -6.65072e+00  -4.68082e-01   4.35500e+02
         18775   4.34789e+02   1.87750e+04  -6.64071e+00  -4.67864e-01   4.35417e+02
         18776   4.34702e+02   1.87760e+04  -6.62943e+00  -4.67600e-01   4.35333e+02
         18777   4.34624e+02   1.87770e+04  -6.62068e+00  -4.67496e-01   4.35250e+02
         18778   4.34537e+02   1.87780e+04  -6.61085e+00  -4.67450e-01   4.35167e+02
         18779   4.34457e+02   1.87790e+04  -6.59939e+00  -4.67429e-01   4.35083e+02
         18780   4.34372e+02   1.87800e+04  -6.58965e+00  -4.67616e-01   4.35000e+02
         18781   4.34293e+02   1.87810e+04  -6.57991e+00  -4.67699e-01   4.34917e+02
         18782   4.34215e+02   1.87820e+04  -6.57013e+00  -4.67763e-01   4.34833e+02
         18783   4.34130e+02   1.87830e+04  -6.56034e+00  -4.67825e-01   4.34750e+02
         18784   4.34042e+02   1.87840e+04  -6.55116e+00  -4.67876e-01   4.34667e+02
         18785   4.33956e+02   1.87850e+04  -6.54204e+00  -4.67918e-01   4.34583e+02
         18786   4.33878e+02   1.87860e+04  -6.53242e+00  -4.67952e-01   4.34500e+02
         18787   4.33802e+02   1.87870e+04  -6.52239e+00  -4.67981e-01   4.34417e+02
         18788   4.33725e+02   1.87880e+04  -6.50998e+00  -4.67976e-01   4.34333e+02
         18789   4.33645e+02   1.87890e+04  -6.49758e+00  -4.67984e-01   4.34250e+02
         18790   4.33552e+02   1.87900e+04  -6.48598e+00  -4.67992e-01   4.34167e+02
         18791   4.33473e+02   1.87910e+04  -6.47492e+00  -4.67998e-01   4.34083e+02
         18792   4.33397e+02   1.87920e+04  -6.46437e+00  -4.67996e-01   4.34000e+02
         18793   4.33315e+02   1.87930e+04  -6.45321e+00  -4.67997e-01   4.33917e+02
         18794   4.33230e+02   1.87940e+04  -6.44164e+00  -4.67999e-01   4.33833e+02
         18795   4.33143e+02   1.87950e+04  -6.43121e+00  -4.68000e-01   4.33750e+02
         18796   4.33068e+02   1.87960e+04  -6.41695e+00  -4.67999e-01   4.33667e+02
         18797   4.32989e+02   1.87970e+04  -6.40439e+00  -4.68000e-01   4.33583e+02
         18798   4.32903e+02   1.87980e+04  -6.39389e+00  -4.68000e-01   4.33500e+02
         18799   4.32820e+02   1.87990e+04  -6.38494e+00  -4.68000e-01   4.33417e+02
         18800   4.32736e+02   1.88000e+04  -6.37725e+00  -4.68000e-01   4.33333e+02
         18801   4.32650e+02   1.88010e+04  -6.36793e+00  -4.68000e-01   4.33250e+02
         18802   4.32573e+02   1.88020e+04  -6.35855e+00  -4.68000e-01   4.33167e+02
         18803   4.32494e+02   1.88030e+04  -6.34960e+00  -4.68000e-01   4.33083e+02
         18804   4.32412e+02   1.88040e+04  -6.34327e+00  -4.68000e-01   4.33000e+02
         18805   4.32331e+02   1.88050e+04  -6.33572e+00  -4.68000e-01   4.32917e+02
         18806   4.32248e+02   1.88060e+04  -6.32872e+00  -4.68000e-01   4.32833e+02
         18807   4.32161e+02   1.88070e+04  -6.32180e+00  -4.68000e-01   4.32750e+02
         18808   4.32074e+02   1.88080e+04  -6.31667e+00  -4.68000e-01   4.32667e+02
         18809   4.31995e+02   1.88090e+04  -6.31008e+00  -4.68000e-01   4.32583e+02
         18810   4.31908e+02   1.88100e+04  -6.30234e+00  -4.68000e-01   4.32500e+02
         18811   4.31830e+02   1.88110e+04  -6.29477e+00  -4.68000e-01   4.32417e+02
         18812   4.31754e+02   1.88120e+04  -6.28794e+00  -4.68000e-01   4.32333e+02
         18813   4.31672e+02   1.88130e+04  -6.28095e+00  -4.68000e-01   4.32250e+02
         18814   4.31594e+02   1.88140e+04  -6.27397e+00  -4.68000e-01   4.32167e+02
         18815   4.31509e+02   1.88150e+04  -6.26683e+00  -4.68000e-01   4.32083e+02
         18816   4.31429e+02   1.88160e+04  -6.25858e+00  -4.68000e-01   4.32000e+02
         18817   4.31346e+02   1.88170e+04  -6.25054e+00  -4.68000e-01   4.31917e+02
         18818   4.31255e+02   1.88180e+04  -6.24308e+00  -4.68000e-01   4.31833e+02
         18819   4.31174e+02   1.88190e+04  -6.23478e+00  -4.68000e-01   4.31750e+02
         18820   4.31094e+02   1.88200e+04  -6.22692e+00  -4.68000e-01   4.31667e+02
         18821   4.31018e+02   1.88210e+04  -6.21861e+00  -4.68000e-01   4.31583e+02
         18822   4.30929e+02   1.88220e+04  -6.20943e+00  -4.68000e-01   4.31500e+02
         18823   4.30845e+02   1.88230e+04  -6.20086e+00  -4.68000e-01   4.31417e+02
         18824   4.30766e+02   1.88240e+04  -6.19014e+00  -4.68000e-01   4.31333e+02
         18825   4.30687e+02   1.88250e+04  -6.17968e+00  -4.68000e-01   4.31250e+02
         18826   4.30600e+02   1.88260e+04  -6.16857e+00  -4.68000e-01   4.31167e+02
         18827   4.30526e+02   1.88270e+04  -6.15789e+00  -4.68000e-01   4.31083e+02
         18828   4.30440e+02   1.88280e+04  -6.14593e+00  -4.68002e-01   4.31000e+02
         18829   4.30355e+02   1.88290e+04  -6.13635e+00  -4.68011e-01   4.30917e+02
         18830   4.30273e+02   1.88300e+04  -6.12704e+00  -4.68034e-01   4.30833e+02
         18831   4.30189e+02   1.88310e+04  -6.11712e+00  -4.68066e-01   4.30750e+02
         18832   4.30107e+02   1.88320e+04  -6.10799e+00  -4.68134e-01   4.30667e+02
         18833   4.30026e+02   1.88330e+04  -6.09914e+00  -4.68205e-01   4.30583e+02
         18834   4.29941e+02   1.88340e+04  -6.09083e+00  -4.68284e-01   4.30500e+02
         18835   4.29853e+02   1.88350e+04  -6.08226e+00  -4.68368e-01   4.30417e+02
         18836   4.29778e+02   1.88360e+04  -6.07656e+00  -4.68488e-01   4.30333e+02
         18837   4.29697e+02   1.88370e+04  -6.06991e+00  -4.68581e-01   4.30250e+02
         18838   4.29614e+02   1.88380e+04  -6.06242e+00  -4.68665e-01   4.30167e+02
         18839   4.29539e+02   1.88390e+04  -6.05493e+00  -4.68744e-01   4.30083e+02
         18840   4.29452e+02   1.88400e+04  -6.05013e+00  -4.68794e-01   4.30000e+02
         18841   4.29371e+02   1.88410e+04  -6.04409e+00  -4.68845e-01   4.29917e+02
         18842   4.29287e+02   1.88420e+04  -6.03723e+00  -4.68890e-01   4.29833e+02
         18843   4.29203e+02   1.88430e+04  -6.02993e+00  -4.68930e-01   4.29750e+02
         18844   4.29127e+02   1.88440e+04  -6.02347e+00  -4.68938e-01   4.29667e+02
         18845   4.29043e+02   1.88450e+04  -6.01587e+00  -4.68955e-01   4.29583e+02
         18846   4.28958e+02   1.88460e+04  -6.00798e+00  -4.68971e-01   4.29500e+02
         18847   4.28876e+02   1.88470e+04  -6.00001e+00  -4.68985e-01   4.29417e+02
         18848   4.28799e+02   1.88480e+04  -5.99096e+00  -4.68984e-01   4.29333e+02
         18849   4.28714e+02   1.88490e+04  -5.98299e+00  -4.68989e-01   4.29250e+02
         18850   4.28631e+02   1.88500e+04  -5.97485e+00  -4.68993e-01   4.29167e+02
         18851   4.28550e+02   1.88510e+04  -5.96632e+00  -4.68997e-01   4.29083e+02
         18852   4.28473e+02   1.88520e+04  -5.95487e+00  -4.68997e-01   4.29000e+02
         18853   4.28390e+02   1.88530e+04  -5.94487e+00  -4.68998e-01   4.28917e+02
         18854   4.28306e+02   1.88540e+04  -5.93567e+00  -4.68999e-01   4.28833e+02
         18855   4.28225e+02   1.88550e+04  -5.92515e+00  -4.68999e-01   4.28750e+02
         18856   4.28141e+02   1.88560e+04  -5.91638e+00  -4.68999e-01   4.28667e+02
         18857   4.28058e+02   1.88570e+04  -5.90766e+00  -4.68999e-01   4.28583e+02
         18858   4.27970e+02   1.88580e+04  -5.89828e+00  -4.69000e-01   4.28500e+02
         18859   4.27896e+02   1.88590e+04  -5.88836e+00  -4.69000e-01   4.28417e+02
         18860   4.27818e+02   1.88600e+04  -5.87677e+00  -4.69000e-01   4.28333e+02
         18861   4.27735e+02   1.88610e+04  -5.86539e+00  -4.69000e-01   4.28250e+02
         18862   4.27648e+02   1.88620e+04  -5.85347e+00  -4.69000e-01   4.28167e+02
         18863   4.27568e+02   1.88630e+04  -5.84183e+00  -4.69000e-01   4.28083e+02
         18864   4.27488e+02   1.88640e+04  -5.83037e+00  -4.69000e-01   4.28000e+02
         18865   4.27407e+02   1.88650e+04  -5.82069e+00  -4.69000e-01   4.27917e+02
         18866   4.27322e+02   1.88660e+04  -5.81060e+00  -4.69000e-01   4.27833e+02
         18867   4.27242e+02   1.88670e+04  -5.79951e+00  -4.69000e-01   4.27750e+02
         18868   4.27156e+02   1.88680e+04  -5.78624e+00  -4.69000e-01   4.27667e+02
         18869   4.27079e+02   1.88690e+04  -5.77465e+00  -4.69000e-01   4.27583e+02
         18870   4.26991e+02   1.88700e+04  -5.76310e+00  -4.69000e-01   4.27500e+02
         18871   4.26911e+02   1.88710e+04  -5.75218e+00  -4.69000e-01   4.27417e+02
         18872   4.26826e+02   1.88720e+04  -5.74267e+00  -4.69000e-01   4.27333e+02
         18873   4.26746e+02   1.88730e+04  -5.73229e+00  -4.69000e-01   4.27250e+02
         18874   4.26665e+02   1.88740e+04  -5.72276e+00  -4.69000e-01   4.27167e+02
         18875   4.26582e+02   1.88750e+04  -5.71338e+00  -4.69000e-01   4.27083e+02
         18876   4.26502e+02   1.88760e+04  -5.70096e+00  -4.69000e-01   4.27000e+02
         18877   4.26410e+02   1.88770e+04  -5.68989e+00  -4.69000e-01   4.26917e+02
         18878   4.26332e+02   1.88780e+04  -5.67894e+00  -4.69000e-01   4.26833e+02
         18879   4.26257e+02   1.88790e+04  -5.66797e+00  -4.69000e-01   4.26750e+02
         18880   4.26169e+02   1.88800e+04  -5.66179e+00  -4.69000e-01   4.26667e+02
         18881   4.26087e+02   1.88810e+04  -5.65406e+00  -4.69000e-01   4.26583e+02
         18882   4.26010e+02   1.88820e+04  -5.64522e+00  -4.69000e-01   4.26500e+02
         18883   4.25924e+02   1.88830e+04  -5.63536e+00  -4.69000e-01   4.26417e+02
         18884   4.25843e+02   1.88840e+04  -5.62817e+00  -4.69000e-01   4.26333e+02
         18885   4.25759e+02   1.88850e+04  -5.62106e+00  -4.69000e-01   4.26250e+02
         18886   4.25676e+02   1.88860e+04  -5.61401e+00  -4.69000e-01   4.26167e+02
         18887   4.25594e+02   1.88870e+04  -5.60699e+00  -4.69000e-01   4.26083e+02
         18888   4.25510e+02   1.88880e+04  -5.60163e+00  -4.69000e-01   4.26000e+02
         18889   4.25429e+02   1.88890e+04  -5.59369e+00  -4.69000e-01   4.25917e+02
         18890   4.25348e+02   1.88900e+04  -5.58504e+00  -4.69000e-01   4.25833e+02
         18891   4.25267e+02   1.88910e+04  -5.57698e+00  -4.69000e-01   4.25750e+02
         18892   4.25181e+02   1.88920e+04  -5.56825e+00  -4.69000e-01   4.25667e+02
         18893   4.25098e+02   1.88930e+04  -5.55941e+00  -4.69000e-01   4.25583e+02
         18894   4.25022e+02   1.88940e+04  -5.55029e+00  -4.69000e-01   4.25500e+02
         18895   4.24946e+02   1.88950e+04  -5.54213e+00  -4.69000e-01   4.25417e+02
         18896   4.24853e+02   1.88960e+04  -5.53281e+00  -4.69000e-01   4.25333e+02
         18897   4.24769e+02   1.88970e+04  -5.52427e+00  -4.69000e-01   4.25250e+02
         18898   4.24692e+02   1.88980e+04  -5.51651e+00  -4.69000e-01   4.25167e+02
         18899   4.24613e+02   1.88990e+04  -5.50862e+00  -4.69000e-01   4.25083e+02
         18900   4.24527e+02   1.89000e+04  -5.49970e+00  -4.69000e-01   4.25000e+02
         18901   4.24450e+02   1.89010e+04  -5.49084e+00  -4.69000e-01   4.24917e+02
         18902   4.24365e+02   1.89020e+04  -5.48164e+00  -4.69000e-01   4.24833e+02
         18903   4.24289e+02   1.89030e+04  -5.47250e+00  -4.69000e-01   4.24750e+02
         18904   4.24201e+02   1.89040e+04  -5.46596e+00  -4.69000e-01   4.24667e+02
         18905   4.24112e+02   1.89050e+04  -5.45696e+00  -4.69000e-01   4.24583e+02
         18906   4.24030e+02   1.89060e+04  -5.44706e+00  -4.69000e-01   4.24500e+02
         18907   4.23951e+02   1.89070e+04  -5.43767e+00  -4.69000e-01   4.24417e+02
         18908   4.23868e+02   1.89080e+04  -5.42639e+00  -4.69000e-01   4.24333e+02
         18909   4.23787e+02   1.89090e+04  -5.41531e+00  -4.69000e-01   4.24250e+02
         18910   4.23706e+02   1.89100e+04  -5.40487e+00  -4.69000e-01   4.24167e+02
         18911   4.23623e+02   1.89110e+04  -5.39490e+00  -4.69000e-01   4.24083e+02
         18912   4.23541e+02   1.89120e+04  -5.38329e+00  -4.69000e-01   4.24000e+02
         18913   4.23463e+02   1.89130e+04  -5.37218e+00  -4.69000e-01   4.23917e+02
         18914   4.23386e+02   1.89140e+04  -5.36126e+00  -4.69000e-01   4.23833e+02
         18915   4.23304e+02   1.89150e+04  -5.35107e+00  -4.69000e-01   4.23750e+02
         18916   4.23216e+02   1.89160e+04  -5.33936e+00  -4.69000e-01   4.23667e+02
         18917   4.23129e+02   1.89170e+04  -5.32887e+00  -4.69000e-01   4.23583e+02
         18918   4.23054e+02   1.89180e+04  -5.31814e+00  -4.69000e-01   4.23500e+02
         18919   4.22975e+02   1.89190e+04  -5.30709e+00  -4.69000e-01   4.23417e+02
         18920   4.22890e+02   1.89200e+04  -5.29593e+00  -4.69000e-01   4.23333e+02
         18921   4.22803e+02   1.89210e+04  -5.28598e+00  -4.69000e-01   4.23250e+02
         18922   4.22718e+02   1.89220e+04  -5.27703e+00  -4.69000e-01   4.23167e+02
         18923   4.22641e+02   1.89230e+04  -5.26808e+00  -4.69000e-01   4.23083e+02
         18924   4.22561e+02   1.89240e+04  -5.26031e+00  -4.69000e-01   4.23000e+02
         18925   4.22476e+02   1.89250e+04  -5.25200e+00  -4.69000e-01   4.22917e+02
         18926   4.22395e+02   1.89260e+04  -5.24398e+00  -4.69000e-01   4.22833e+02
         18927   4.22322e+02   1.89270e+04  -5.23554e+00  -4.69000e-01   4.22750e+02
         18928   4.22230e+02   1.89280e+04  -5.22632e+00  -4.68778e-01   4.22667e+02
         18929   4.22151e+02   1.89290e+04  -5.21724e+00  -4.68556e-01   4.22583e+02
         18930   4.22065e+02   1.89300e+04  -5.20785e+00  -4.68333e-01   4.22500e+02
         18931   4.21982e+02   1.89310e+04  -5.19809e+00  -4.68111e-01   4.22417e+02
         18932   4.21900e+02   1.89320e+04  -5.18975e+00  -4.67821e-01   4.22333e+02
         18933   4.21822e+02   1.89330e+04  -5.18192e+00  -4.67690e-01   4.22250e+02
         18934   4.21738e+02   1.89340e+04  -5.17375e+00  -4.67617e-01   4.22167e+02
         18935   4.21656e+02   1.89350e+04  -5.16579e+00  -4.67568e-01   4.22083e+02
         18936   4.21581e+02   1.89360e+04  -5.15510e+00  -4.67788e-01   4.22000e+02
         18937   4.21500e+02   1.89370e+04  -5.14581e+00  -4.67862e-01   4.21917e+02
         18938   4.21417e+02   1.89380e+04  -5.13692e+00  -4.67908e-01   4.21833e+02
         18939   4.21325e+02   1.89390e+04  -5.12853e+00  -4.67952e-01   4.21750e+02
         18940   4.21247e+02   1.89400e+04  -5.11948e+00  -4.67953e-01   4.21667e+02
         18941   4.21165e+02   1.89410e+04  -5.10981e+00  -4.67969e-01   4.21583e+02
         18942   4.21083e+02   1.89420e+04  -5.10017e+00  -4.67983e-01   4.21500e+02
         18943   4.21003e+02   1.89430e+04  -5.09010e+00  -4.67995e-01   4.21417e+02
         18944   4.20924e+02   1.89440e+04  -5.08155e+00  -4.67992e-01   4.21333e+02
         18945   4.20838e+02   1.89450e+04  -5.07299e+00  -4.67994e-01   4.21250e+02
         18946   4.20761e+02   1.89460e+04  -5.06598e+00  -4.67997e-01   4.21167e+02
         18947   4.20679e+02   1.89470e+04  -5.05972e+00  -4.67999e-01   4.21083e+02
         18948   4.20594e+02   1.89480e+04  -5.04991e+00  -4.67999e-01   4.21000e+02
         18949   4.20519e+02   1.89490e+04  -5.04002e+00  -4.67999e-01   4.20917e+02
         18950   4.20430e+02   1.89500e+04  -5.03120e+00  -4.68000e-01   4.20833e+02
         18951   4.20347e+02   1.89510e+04  -5.02253e+00  -4.68000e-01   4.20750e+02
         18952   4.20261e+02   1.89520e+04  -5.01843e+00  -4.68001e-01   4.20667e+02
         18953   4.20185e+02   1.89530e+04  -5.01164e+00  -4.68011e-01   4.20583e+02
         18954   4.20103e+02   1.89540e+04  -5.00371e+00  -4.68039e-01   4.20500e+02
         18955   4.20014e+02   1.89550e+04  -4.99515e+00  -4.68082e-01   4.20417e+02
         18956   4.19934e+02   1.89560e+04  -4.98866e+00  -4.68180e-01   4.20333e+02
         18957   4.19852e+02   1.89570e+04  -4.98050e+00  -4.68285e-01   4.20250e+02
         18958   4.19771e+02   1.89580e+04  -4.97175e+00  -4.68401e-01   4.20167e+02
         18959   4.19688e+02   1.89590e+04  -4.96317e+00  -4.68523e-01   4.20083e+02
         18960   4.19606e+02   1.89600e+04  -4.95412e+00  -4.68700e-01   4.20000e+02
         18961   4.19530e+02   1.89610e+04  -4.94491e+00  -4.68829e-01   4.19917e+02
         18962   4.19449e+02   1.89620e+04  -4.93617e+00  -4.68938e-01   4.19833e+02
         18963   4.19365e+02   1.89630e+04  -4.92742e+00  -4.69037e-01   4.19750e+02
         18964   4.19284e+02   1.89640e+04  -4.91656e+00  -4.69066e-01   4.19667e+02
         18965   4.19204e+02   1.89650e+04  -4.90849e+00  -4.69101e-01   4.19583e+02
         18966   4.19117e+02   1.89660e+04  -4.90205e+00  -4.69125e-01   4.19500e+02
         18967   4.19036e+02   1.89670e+04  -4.89608e+00  -4.69139e-01   4.19417e+02
         18968   4.18959e+02   1.89680e+04  -4.89062e+00  -4.69097e-01   4.19333e+02
         18969   4.18878e+02   1.89690e+04  -4.88315e+00  -4.69081e-01   4.19250e+02
         18970   4.18790e+02   1.89700e+04  -4.87597e+00  -4.69068e-01   4.19167e+02
         18971   4.18710e+02   1.89710e+04  -4.86960e+00  -4.69055e-01   4.19083e+02
         18972   4.18626e+02   1.89720e+04  -4.86475e+00  -4.69042e-01   4.19000e+02
         18973   4.18540e+02   1.89730e+04  -4.85873e+00  -4.69031e-01   4.18917e+02
         18974   4.18455e+02   1.89740e+04  -4.85263e+00  -4.69022e-01   4.18833e+02
         18975   4.18379e+02   1.89750e+04  -4.84553e+00  -4.69014e-01   4.18750e+02
         18976   4.18289e+02   1.89760e+04  -4.83900e+00  -4.69012e-01   4.18667e+02
         18977   4.18212e+02   1.89770e+04  -4.83234e+00  -4.69009e-01   4.18583e+02
         18978   4.18135e+02   1.89780e+04  -4.82599e+00  -4.69006e-01   4.18500e+02
         18979   4.18055e+02   1.89790e+04  -4.81967e+00  -4.69003e-01   4.18417e+02
         18980   4.17970e+02   1.89800e+04  -4.81280e+00  -4.69003e-01   4.18333e+02
         18981   4.17887e+02   1.89810e+04  -4.80665e+00  -4.69002e-01   4.18250e+02
         18982   4.17806e+02   1.89820e+04  -4.79936e+00  -4.69001e-01   4.18167e+02
         18983   4.17717e+02   1.89830e+04  -4.79166e+00  -4.69001e-01   4.18083e+02
         18984   4.17640e+02   1.89840e+04  -4.78234e+00  -4.69001e-01   4.18000e+02
         18985   4.17561e+02   1.89850e+04  -4.77412e+00  -4.69000e-01   4.17917e+02
         18986   4.17475e+02   1.89860e+04  -4.76597e+00  -4.69000e-01   4.17833e+02
         18987   4.17392e+02   1.89870e+04  -4.75706e+00  -4.69000e-01   4.17750e+02
         18988   4.17314e+02   1.89880e+04  -4.74918e+00  -4.69000e-01   4.17667e+02
         18989   4.17233e+02   1.89890e+04  -4.74140e+00  -4.69000e-01   4.17583e+02
         18990   4.17153e+02   1.89900e+04  -4.73371e+00  -4.69000e-01   4.17500e+02
         18991   4.17071e+02   1.89910e+04  -4.72600e+00  -4.69000e-01   4.17417e+02
         18992   4.16982e+02   1.89920e+04  -4.71383e+00  -4.69000e-01   4.17333e+02
         18993   4.16900e+02   1.89930e+04  -4.70316e+00  -4.69000e-01   4.17250e+02
         18994   4.16822e+02   1.89940e+04  -4.69322e+00  -4.69000e-01   4.17167e+02
         18995   4.16743e+02   1.89950e+04  -4.68414e+00  -4.69000e-01   4.17083e+02
         18996   4.16659e+02   1.89960e+04  -4.67507e+00  -4.69000e-01   4.17000e+02
         18997   4.16576e+02   1.89970e+04  -4.66626e+00  -4.69000e-01   4.16917e+02
         18998   4.16489e+02   1.89980e+04  -4.65763e+00  -4.69000e-01   4.16833e+02
